id,snn_params,seed,epochs,train_acc,val_acc,test_acc,best_epoch,train_activations_fb,train_activations,val_activations,test_activations,fb_angle,fb_ratio,session_name
46,"{'out_layer': (0.5, 16000, 32000, 1.0, 31, 4), 'hidden_layer': [(0.5, 16000, 32000, 1.0, 8)]}",100364571,50,0.81472,0.885,0.8728,47,"tensor([0.0115, 0.0111])","tensor([0.3403, 0.0000, 0.0184])","tensor([0.0087, 0.0000, 0.0007])","tensor([0.0087, 0.0000, 0.0007])",[0.01978234059262607],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_46
24,"{'out_layer': (0.5, 16000, 32000, 1.0, 1, 4), 'hidden_layer': [(0.5, 16000, 16000, 1.0, -6)]}",100364571,50,0.9277,0.9411,0.9366,17,"tensor([0.0059, 0.0055])","tensor([0.3801, 0.0000, 0.0194])","tensor([0.0098, 0.0000, 0.0006])","tensor([0.0098, 0.0000, 0.0006])",[0.0],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_24
50,"{'out_layer': (0.5, 32000, 32000, 1.0, 31, 4), 'hidden_layer': [(0.5, 16000, 32000, 1.0, 7)]}",100364571,50,0.8404,0.894,0.8839,28,"tensor([0.0100, 0.0095])","tensor([0.3434, 0.0000, 0.0149])","tensor([0.0088, 0.0000, 0.0009])","tensor([0.0088, 0.0000, 0.0008])",[0.01978234059262607],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_50
30,"{'out_layer': (0.5, 32000, 32000, 1.0, 1, 4), 'hidden_layer': [(0.5, 16000, 16000, 1.0, -6)]}",100364571,50,0.93986,0.9443,0.9375,35,"tensor([0.0050, 0.0046])","tensor([0.5618, 0.0000, 0.0165])","tensor([0.0145, 0.0000, 0.0004])","tensor([0.0144, 0.0000, 0.0005])",[0.0],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_30
5,"{'out_layer': (0.5, 3000, 64000, 1.0, 31, 5), 'hidden_layer': [(0.5, 16000, 16000, 1.0, 8)]}",100364571,50,0.84518,0.893,0.8911,35,"tensor([0.0091, 0.0090])","tensor([0.2687, 0.0000, 0.0457])","tensor([0.0069, 0.0000, 0.0014])","tensor([0.0068, 0.0000, 0.0014])",[0.01978234059262607],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_5
58,"{'out_layer': (0.5, 3000, 64000, 1.0, 1, 4), 'hidden_layer': [(0.5, 16000, 32000, 1.0, 8)]}",100364571,50,0.86956,0.9097,0.9028,47,"tensor([0.0107, 0.0102])","tensor([0.4086, 0.0000, 0.0413])","tensor([0.0104, 0.0000, 0.0014])","tensor([0.0104, 0.0000, 0.0013])",[0.0],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_58
56,"{'out_layer': (0.5, 3000, 64000, 1.0, 1, 4), 'hidden_layer': [(0.5, 16000, 32000, 1.0, 7)]}",100364571,50,0.88022,0.9158,0.9032,35,"tensor([0.0099, 0.0095])","tensor([0.4031, 0.0000, 0.0410])","tensor([0.0103, 0.0000, 0.0014])","tensor([0.0103, 0.0000, 0.0014])",[0.01978234059262607],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_56
42,"{'out_layer': (0.5, 16000, 32000, 1.0, 31, 4), 'hidden_layer': [(0.5, 16000, 32000, 1.0, -6)]}",100364571,50,0.90582,0.9337,0.9278,29,"tensor([0.0056, 0.0053])","tensor([0.5951, 0.0000, 0.0211])","tensor([0.0153, 0.0000, 0.0007])","tensor([0.0153, 0.0000, 0.0007])",[0.0],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_42
12,"{'out_layer': (0.5, 32000, 32000, 1.0, 31, 4), 'hidden_layer': [(0.5, 16000, 16000, 1.0, -6)]}",100364571,50,0.93192,0.9425,0.9425,44,"tensor([0.0042, 0.0039])","tensor([0.6450, 0.0000, 0.0180])","tensor([0.0167, 0.0000, 0.0005])","tensor([0.0167, 0.0000, 0.0005])",[0.0],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_12
8,"{'out_layer': (0.5, 16000, 32000, 1.0, 31, 4), 'hidden_layer': [(0.5, 16000, 16000, 1.0, 7)]}",100364571,50,0.8535,0.9036,0.8977,28,"tensor([0.0092, 0.0088])","tensor([0.2828, 0.0000, 0.0177])","tensor([0.0073, 0.0000, 0.0008])","tensor([0.0073, 0.0000, 0.0008])",[0.0],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_8
48,"{'out_layer': (0.5, 32000, 32000, 1.0, 31, 4), 'hidden_layer': [(0.5, 16000, 32000, 1.0, -6)]}",100364571,50,0.90666,0.9308,0.9315,28,"tensor([0.0057, 0.0054])","tensor([0.5975, 0.0000, 0.0167])","tensor([0.0153, 0.0000, 0.0005])","tensor([0.0153, 0.0000, 0.0005])",[0.0],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_48
