id,snn_params,seed,epochs,train_acc,val_acc,test_acc,best_epoch,train_activations_fb,train_activations,val_activations,test_activations,fb_angle,fb_ratio,session_name
335,"{'out_layer': (0.5, 1024000.0, 1024000.0, 1.0, 1, 3), 'hidden_layer': [(0.5, 256000.0, 512000.0, 1.0, -10)]}",100364571,50,0.9485,0.9463,0.947,37,"tensor([nan, nan])","tensor([0.3505, 0.0000, 0.0124])","tensor([0.0089, 0.0000, 0.0004])","tensor([0.0090, 0.0000, 0.0004])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_335
336,"{'out_layer': (0.5, 64000.0, 128000.0, 1.0, 31, 3), 'hidden_layer': [(0.5, 512000.0, 512000.0, 1.0, -10)]}",100364571,50,0.9554,0.9507,0.9456,40,"tensor([nan, nan])","tensor([0.2491, 0.0000, 0.0309])","tensor([0.0065, 0.0000, 0.0008])","tensor([0.0067, 0.0000, 0.0008])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_336
337,"{'out_layer': (0.5, 128000.0, 128000.0, 1.0, 31, 3), 'hidden_layer': [(0.5, 512000.0, 512000.0, 1.0, -10)]}",100364571,50,0.95784,0.9481,0.9452,46,"tensor([nan, nan])","tensor([0.2450, 0.0000, 0.0257])","tensor([0.0064, 0.0000, 0.0007])","tensor([0.0066, 0.0000, 0.0007])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_337
338,"{'out_layer': (0.5, 128000.0, 256000.0, 1.0, 31, 3), 'hidden_layer': [(0.5, 512000.0, 512000.0, 1.0, -10)]}",100364571,50,0.95384,0.9507,0.9456,38,"tensor([nan, nan])","tensor([0.2525, 0.0000, 0.0252])","tensor([0.0066, 0.0000, 0.0007])","tensor([0.0068, 0.0000, 0.0007])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_338
339,"{'out_layer': (0.5, 256000.0, 256000.0, 1.0, 31, 3), 'hidden_layer': [(0.5, 512000.0, 512000.0, 1.0, -10)]}",100364571,50,0.95442,0.9466,0.9425,49,"tensor([nan, nan])","tensor([0.2509, 0.0000, 0.0201])","tensor([0.0065, 0.0000, 0.0006])","tensor([0.0067, 0.0000, 0.0006])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_339
340,"{'out_layer': (0.5, 256000.0, 512000.0, 1.0, 31, 3), 'hidden_layer': [(0.5, 512000.0, 512000.0, 1.0, -10)]}",100364571,50,0.95424,0.9486,0.9423,49,"tensor([nan, nan])","tensor([0.2453, 0.0000, 0.0197])","tensor([0.0064, 0.0000, 0.0006])","tensor([0.0066, 0.0000, 0.0006])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_340
341,"{'out_layer': (0.5, 512000.0, 512000.0, 1.0, 31, 3), 'hidden_layer': [(0.5, 512000.0, 512000.0, 1.0, -10)]}",100364571,50,0.95144,0.9481,0.9441,44,"tensor([nan, nan])","tensor([0.2919, 0.0000, 0.0143])","tensor([0.0076, 0.0000, 0.0004])","tensor([0.0078, 0.0000, 0.0005])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_341
342,"{'out_layer': (0.5, 512000.0, 1024000.0, 1.0, 31, 3), 'hidden_layer': [(0.5, 512000.0, 512000.0, 1.0, -10)]}",100364571,50,0.95446,0.9512,0.9456,49,"tensor([nan, nan])","tensor([0.2920, 0.0000, 0.0144])","tensor([0.0076, 0.0000, 0.0004])","tensor([0.0077, 0.0000, 0.0004])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_342
343,"{'out_layer': (0.5, 1024000.0, 1024000.0, 1.0, 31, 3), 'hidden_layer': [(0.5, 512000.0, 512000.0, 1.0, -10)]}",100364571,50,0.9439,0.9498,0.9443,33,"tensor([nan, nan])","tensor([0.3180, 0.0000, 0.0121])","tensor([0.0083, 0.0000, 0.0004])","tensor([0.0085, 0.0000, 0.0004])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_343
344,"{'out_layer': (0.5, 64000.0, 128000.0, 1.0, 1, 3), 'hidden_layer': [(0.5, 512000.0, 512000.0, 1.0, -10)]}",100364571,50,0.9554,0.9507,0.9456,40,"tensor([nan, nan])","tensor([0.2491, 0.0000, 0.0309])","tensor([0.0065, 0.0000, 0.0008])","tensor([0.0067, 0.0000, 0.0008])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_344
345,"{'out_layer': (0.5, 128000.0, 128000.0, 1.0, 1, 3), 'hidden_layer': [(0.5, 512000.0, 512000.0, 1.0, -10)]}",100364571,50,0.95784,0.9481,0.9452,46,"tensor([nan, nan])","tensor([0.2450, 0.0000, 0.0257])","tensor([0.0064, 0.0000, 0.0007])","tensor([0.0066, 0.0000, 0.0007])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_345
346,"{'out_layer': (0.5, 128000.0, 256000.0, 1.0, 1, 3), 'hidden_layer': [(0.5, 512000.0, 512000.0, 1.0, -10)]}",100364571,50,0.95384,0.9507,0.9456,38,"tensor([nan, nan])","tensor([0.2525, 0.0000, 0.0252])","tensor([0.0066, 0.0000, 0.0007])","tensor([0.0068, 0.0000, 0.0007])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_346
