id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,lr_scheduler,gradient_clip,fw_factor,rec_factor,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
61,0.97228,0.9643,46,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[4.0, 6.0]","[4.0, 6.0]",0.03,0,0.003,none,0.0001,1.0,1.0,0,"tensor([54.2477, 24.8047])","tensor([54.2809, 24.2799])","tensor([0.4274, 0.5131])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_61,100364571,50
4,0.97678,0.965,40,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 2.0]","[1.0, 2.0]",0.03,0,0.003,none,0.0,1.0,1.0,0,"tensor([46.0170, 21.3355])","tensor([45.9657, 21.1762])","tensor([0.3209, 0.3816])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_4,100364571,50
17,0.96546,0.9596,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 2.0]","[10.0, 10.0]",0.003,0,0.003,none,0.0001,1.0,1.0,0,"tensor([62.9035, 31.4564])","tensor([62.8303, 30.7821])","tensor([0.5335, 0.6614])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_17,100364571,50
71,0.97538,0.9662,35,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[4.0, 6.0]","[10.0, 10.0]",0.03,0,0.03,none,0.0001,1.0,1.0,0,"tensor([44.6489, 25.8574])","tensor([44.5556, 25.6519])","tensor([0.3174, 0.4070])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_71,100364571,50
54,0.98036,0.9675,45,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[4.0, 6.0]","[1.0, 2.0]",0.03,0,0.03,none,0.0,1.0,1.0,0,"tensor([32.0447, 19.2158])","tensor([32.0128, 19.1889])","tensor([0.2605, 0.3249])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_54,100364571,50
13,0.97618,0.9655,48,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 2.0]","[4.0, 6.0]",0.03,0,0.003,none,0.0001,1.0,1.0,0,"tensor([56.4348, 23.9663])","tensor([56.3729, 23.7375])","tensor([0.3901, 0.4663])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_13,100364571,50
5,0.97678,0.965,40,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 2.0]","[1.0, 2.0]",0.03,0,0.003,none,0.0001,1.0,1.0,0,"tensor([46.0170, 21.3355])","tensor([45.9657, 21.1762])","tensor([0.3209, 0.3816])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_5,100364571,50
35,0.97568,0.9632,47,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[2.0, 4.0]","[4.0, 6.0]",0.003,0,0.03,none,0.0001,1.0,1.0,0,"tensor([38.6764, 20.3073])","tensor([38.6130, 19.4637])","tensor([0.2952, 0.3475])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_35,100364571,50
36,0.97462,0.9654,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[2.0, 4.0]","[4.0, 6.0]",0.03,0,0.003,none,0.0,1.0,1.0,0,"tensor([56.7638, 24.1414])","tensor([56.7293, 23.7619])","tensor([0.4107, 0.4936])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_36,100364571,50
56,0.95482,0.9545,46,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[4.0, 6.0]","[4.0, 6.0]",0.003,0,0.003,none,0.0,1.0,1.0,0,"tensor([50.0198, 27.3870])","tensor([49.8565, 26.5382])","tensor([0.6545, 0.8021])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_56,100364571,50
37,0.97462,0.9654,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[2.0, 4.0]","[4.0, 6.0]",0.03,0,0.003,none,0.0001,1.0,1.0,0,"tensor([56.7638, 24.1414])","tensor([56.7293, 23.7619])","tensor([0.4107, 0.4936])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_37,100364571,50
7,0.9623,0.9577,47,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 2.0]","[1.0, 2.0]",0.03,0,0.03,none,0.0001,1.0,1.0,0,"tensor([30.4132, 22.7620])","tensor([30.3643, 22.3868])","tensor([0.4888, 0.6465])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_7,100364571,50
