id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
52,0.7072094163805788,0.5574204946996466,47,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.6]","[0.2, 0.4]",0.001,0.001,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([18.6961, 17.9998])","tensor([18.9320, 17.1066])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_613427981_exp_id_52,613427981,50
60,0.6956841589014222,0.5234098939929329,37,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.6]","[0.2, 0.4]",0.001,0.001,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([15.6674, 17.9629])","tensor([15.4776, 17.6562])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_301420567_exp_id_60,301420567,50
55,0.7063511525257479,0.5472614840989399,40,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.6]","[0.3, 0.6]",0.001,0.003,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([16.8603, 15.8640])","tensor([17.0630, 14.8750])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_613427981_exp_id_55,613427981,50
50,0.6960519862677783,0.5371024734982333,44,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.001,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([21.1449, 18.8389])","tensor([21.4512, 18.6323])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_613427981_exp_id_50,613427981,50
22,0.7267042667974497,0.5795053003533569,48,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.6]","[0.3, 0.6]",0.001,0.001,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([20.5483, 17.7894])","tensor([20.4362, 18.2807])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_210342476_exp_id_22,210342476,50
30,0.6553457577243746,0.526060070671378,39,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.6]","[0.3, 0.6]",0.001,0.001,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([19.1067, 19.2084])","tensor([19.4231, 18.5485])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_712492346_exp_id_30,712492346,50
1,0.3028445316331535,0.31581272084805656,49,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.3]","[0.2, 0.4]",0.001,0.003,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.7735,  3.6745])","tensor([31.0083,  3.8202])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_1,100364571,50
8,0.7012015693967631,0.5419611307420494,48,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.3]","[0.2, 0.4]",0.001,0.001,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([20.2217, 17.3712])","tensor([19.9995, 17.5287])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_702546693_exp_id_8,702546693,50
40,0.6976459048553212,0.5313604240282686,48,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.3]","[0.2, 0.4]",0.001,0.001,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([20.6719, 17.6036])","tensor([20.7103, 17.8519])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_431267089_exp_id_40,431267089,50
6,0.6824423737126042,0.5631625441696113,46,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.6]","[0.3, 0.6]",0.001,0.001,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([18.5941, 18.1229])","tensor([18.6831, 18.2062])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_6,100364571,50
14,0.6911476213830309,0.5318021201413428,49,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.6]","[0.3, 0.6]",0.001,0.001,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([16.9386, 18.5837])","tensor([16.8875, 19.2533])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_702546693_exp_id_14,702546693,50
7,0.6845267287886219,0.583922261484099,41,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.6]","[0.3, 0.6]",0.001,0.003,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([16.0550, 16.3161])","tensor([16.1504, 17.3371])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_7,100364571,50
34,0.6839136831780285,0.5463780918727915,45,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.001,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([19.3622, 19.4153])","tensor([19.2532, 19.0237])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_642731685_exp_id_34,642731685,50
57,0.5853359489946052,0.5247349823321554,49,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.3]","[0.2, 0.4]",0.001,0.003,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([18.6363,  8.0614])","tensor([18.4935,  7.9678])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_301420567_exp_id_57,301420567,50
