id,train_acc,val_acc,test_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,test_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
47,0.97176,0.9667,0.9619,45,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.0625,none,2,False,"tensor([29.4875,  5.0143])","tensor([30.0443,  4.8959])","tensor([29.5311,  4.8833])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_431267089_exp_id_47,431267089,50
29,0.97126,0.9681,0.9638,31,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2,False,"tensor([28.6871,  5.0090])","tensor([28.9585,  4.9618])","tensor([28.2818,  4.9672])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_712492346_exp_id_29,712492346,50
67,0.97548,0.9698,0.9666,49,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.0625,none,2,False,"tensor([26.7394,  5.0231])","tensor([26.6700,  5.0463])","tensor([26.3366,  5.0291])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_980342676_exp_id_67,980342676,50
55,0.97102,0.9664,0.9603,30,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.0625,none,2,False,"tensor([29.4614,  5.0197])","tensor([29.7311,  4.9098])","tensor([29.2678,  4.8986])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_613427981_exp_id_55,613427981,50
30,0.9738,0.9692,0.9634,43,[100],"('normal', None)",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.0625,none,2,False,"tensor([30.3560,  5.0243])","tensor([30.3556,  5.0529])","tensor([29.6938,  5.0563])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_712492346_exp_id_30,712492346,50
12,0.97322,0.9674,0.964,41,[100],"('normal', None)",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2,False,"tensor([28.9459,  5.0139])","tensor([29.4896,  5.0296])","tensor([28.9397,  5.0221])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_702546693_exp_id_12,702546693,50
63,0.97066,0.9669,0.9616,28,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.0625,none,2,False,"tensor([29.3223,  5.0186])","tensor([29.5276,  5.0665])","tensor([28.8865,  5.0463])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_301420567_exp_id_63,301420567,50
69,0.97034,0.9671,0.9625,27,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2,False,"tensor([27.7683,  5.0106])","tensor([27.7688,  5.0257])","tensor([27.1985,  5.0175])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_980342676_exp_id_69,980342676,50
52,0.97306,0.9688,0.9656,30,[100],"('normal', None)",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2,False,"tensor([29.2382,  5.0318])","tensor([29.3198,  5.0646])","tensor([28.7780,  5.0547])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_613427981_exp_id_52,613427981,50
76,0.9722,0.9683,0.9643,27,[100],"('normal', None)",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2,False,"tensor([28.5837,  5.0100])","tensor([27.8094,  5.1964])","tensor([27.2285,  5.1988])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_416302576_exp_id_76,416302576,50
71,0.97158,0.9668,0.9645,41,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.0625,none,2,False,"tensor([29.2829,  5.0211])","tensor([29.1433,  4.9516])","tensor([28.5389,  4.9515])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_980342676_exp_id_71,980342676,50
56,0.97664,0.9702,0.9688,39,[100],"('normal', None)",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2,False,"tensor([26.1593,  5.0112])","tensor([25.7200,  5.0864])","tensor([25.4150,  5.0696])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_301420567_exp_id_56,301420567,50
44,0.97204,0.9696,0.9639,28,[100],"('normal', None)",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2,False,"tensor([29.2475,  5.0178])","tensor([28.9744,  5.0646])","tensor([28.2722,  5.1071])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_431267089_exp_id_44,431267089,50
27,0.97486,0.9713,0.9673,38,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.0625,none,2,False,"tensor([27.2766,  5.0135])","tensor([27.1445,  4.9882])","tensor([26.7320,  4.9839])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_712492346_exp_id_27,712492346,50
79,0.97058,0.9671,0.9625,32,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.0625,none,2,False,"tensor([28.7569,  5.0194])","tensor([29.1126,  5.1489])","tensor([28.5773,  5.1193])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_416302576_exp_id_79,416302576,50
10,0.9777,0.9726,0.969,48,[100],"('normal', None)",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.0625,none,2,False,"tensor([25.6923,  5.0162])","tensor([25.5677,  4.9417])","tensor([25.3432,  4.9604])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_702546693_exp_id_10,702546693,50
51,0.97618,0.9708,0.9642,47,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.0625,none,2,False,"tensor([26.2788,  5.0078])","tensor([26.4578,  5.0580])","tensor([26.1119,  5.0612])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_613427981_exp_id_51,613427981,50
66,0.97486,0.9708,0.9695,22,[100],"('normal', None)",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.0625,none,2,False,"tensor([26.9503,  5.0176])","tensor([26.6557,  5.0061])","tensor([26.3043,  5.0124])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_980342676_exp_id_66,980342676,50
