id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
105,0.38868,0.5721,28,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.814697265625e-06,0.0625,cosine,0,False,"tensor([22.5676,  3.8726])","tensor([22.7572,  2.6144])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_105,100364571,50
46,0.36084,0.3576,0,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.0625,none,2,False,"tensor([91.4792,  6.5026])","tensor([97.8964,  8.8685])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_46,100364571,50
9,0.52964,0.7358,15,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.0625,none,0,False,"tensor([9.0534, 3.1038])","tensor([9.0155, 2.5143])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_9,100364571,50
43,0.32068,0.2818,0,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.5,cosine,2,False,"tensor([91.9724,  6.0528])","tensor([98.6028,  3.9359])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_43,100364571,50
23,0.41684,0.6501,27,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.0517578125e-05,0.5,decay,2048,False,"tensor([9.4458, 3.6872])","tensor([9.2364, 2.0146])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_23,100364571,50
26,0.41684,0.6501,27,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.0517578125e-05,0.5,cosine,2048,False,"tensor([9.4458, 3.6872])","tensor([9.2364, 2.0146])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_26,100364571,50
102,0.38868,0.5721,28,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.814697265625e-06,0.0625,decay,0,False,"tensor([22.5676,  3.8726])","tensor([22.7572,  2.6144])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_102,100364571,50
56,0.35552,0.541,27,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",0.000244140625,0.5,none,2048,False,"tensor([15.7916,  1.9246])","tensor([16.2934,  2.3321])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_56,100364571,50
10,0.9146,0.9331,2,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.0625,none,2,False,"tensor([55.3316,  5.1867])","tensor([57.5201,  5.1310])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_10,100364571,50
91,0.36218,0.4312,0,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.814697265625e-06,0.5,none,2,False,"tensor([87.7972,  5.7634])","tensor([97.5379,  7.8418])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_91,100364571,50
77,0.46904,0.7044,12,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.5,decay,2048,False,"tensor([18.5620,  3.7247])","tensor([18.4878,  2.4352])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_77,100364571,50
15,0.52964,0.7358,15,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.0625,cosine,0,False,"tensor([9.0534, 3.1038])","tensor([9.0155, 2.5143])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_15,100364571,50
69,0.39,0.5549,21,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,cosine,0,False,"tensor([15.7522,  1.8228])","tensor([15.7062,  1.3916])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_69,100364571,50
8,0.09978,0.0991,0,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.5,cosine,2048,False,"tensor([16.0000,  0.0256])","tensor([16.,  0.])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_8,100364571,50
66,0.39,0.5549,21,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,decay,0,False,"tensor([15.7522,  1.8228])","tensor([15.7062,  1.3916])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_66,100364571,50
3,0.09978,0.0991,0,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.5,decay,0,False,"tensor([16.0000,  0.0256])","tensor([16.,  0.])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_3,100364571,50
75,0.46904,0.7044,12,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.5,decay,0,False,"tensor([18.5620,  3.7247])","tensor([18.4878,  2.4352])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_75,100364571,50
14,0.52964,0.7358,15,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.0625,decay,2048,False,"tensor([9.0534, 3.1038])","tensor([9.0155, 2.5143])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_14,100364571,50
100,0.33028,0.374,1,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.814697265625e-06,0.0625,none,2,False,"tensor([97.6299,  6.4331])","tensor([97.7129,  7.2411])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_100,100364571,50
48,0.33508,0.5194,41,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.0625,decay,0,False,"tensor([23.1778,  4.2044])","tensor([22.6532,  2.8618])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_48,100364571,50
41,0.24104,0.388,28,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.5,decay,2048,False,"tensor([18.0883,  4.5373])","tensor([18.0876,  2.3195])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_41,100364571,50
101,0.38868,0.5721,28,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.814697265625e-06,0.0625,none,2048,False,"tensor([22.5676,  3.8726])","tensor([22.7572,  2.6144])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_101,100364571,50
81,0.64108,0.8508,26,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.0625,none,0,False,"tensor([21.2061,  3.6481])","tensor([21.9713,  4.6745])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_81,100364571,50
20,0.41684,0.6501,27,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.0517578125e-05,0.5,none,2048,False,"tensor([9.4458, 3.6872])","tensor([9.2364, 2.0146])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_20,100364571,50
68,0.39,0.5549,21,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,decay,2048,False,"tensor([15.7522,  1.8228])","tensor([15.7062,  1.3916])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_68,100364571,50
50,0.33508,0.5194,41,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.0625,decay,2048,False,"tensor([23.1778,  4.2044])","tensor([22.6532,  2.8618])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_50,100364571,50
7,0.91068,0.9296,1,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.5,cosine,2,False,"tensor([49.6229,  5.1296])","tensor([51.9173,  5.0206])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_7,100364571,50
79,0.81654,0.8502,1,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.5,cosine,2,False,"tensor([82.0746,  5.2515])","tensor([84.2233,  5.9105])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_79,100364571,50
38,0.24104,0.388,28,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.5,none,2048,False,"tensor([18.0883,  4.5373])","tensor([18.0876,  2.3195])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_38,100364571,50
104,0.38868,0.5721,28,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.814697265625e-06,0.0625,decay,2048,False,"tensor([22.5676,  3.8726])","tensor([22.7572,  2.6144])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_104,100364571,50
83,0.64108,0.8508,26,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.0625,none,2048,False,"tensor([21.2061,  3.6481])","tensor([21.9713,  4.6745])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_83,100364571,50
107,0.38868,0.5721,28,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.814697265625e-06,0.0625,cosine,2048,False,"tensor([22.5676,  3.8726])","tensor([22.7572,  2.6144])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_107,100364571,50
2,0.09978,0.0991,0,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.5,none,2048,False,"tensor([16.0000,  0.0256])","tensor([16.,  0.])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_2,100364571,50
21,0.41684,0.6501,27,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.0517578125e-05,0.5,decay,0,False,"tensor([9.4458, 3.6872])","tensor([9.2364, 2.0146])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_21,100364571,50
51,0.33508,0.5194,41,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.0625,cosine,0,False,"tensor([23.1778,  4.2044])","tensor([22.6532,  2.8618])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_51,100364571,50
39,0.24104,0.388,28,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.5,decay,0,False,"tensor([18.0883,  4.5373])","tensor([18.0876,  2.3195])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_39,100364571,50
89,0.64108,0.8508,26,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.0625,cosine,2048,False,"tensor([21.2061,  3.6481])","tensor([21.9713,  4.6745])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_89,100364571,50
67,0.93168,0.9479,13,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,decay,2,False,"tensor([55.8967,  5.1277])","tensor([55.9094,  5.3052])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_67,100364571,50
84,0.64108,0.8508,26,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.0625,decay,0,False,"tensor([21.2061,  3.6481])","tensor([21.9713,  4.6745])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_84,100364571,50
36,0.24104,0.388,28,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.5,none,0,False,"tensor([18.0883,  4.5373])","tensor([18.0876,  2.3195])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_36,100364571,50
86,0.64108,0.8508,26,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.0625,decay,2048,False,"tensor([21.2061,  3.6481])","tensor([21.9713,  4.6745])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_86,100364571,50
4,0.91068,0.9296,1,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.5,decay,2,False,"tensor([49.6229,  5.1296])","tensor([51.9173,  5.0206])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_4,100364571,50
71,0.39,0.5549,21,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,cosine,2048,False,"tensor([15.7522,  1.8228])","tensor([15.7062,  1.3916])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_71,100364571,50
94,0.36218,0.4312,0,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.814697265625e-06,0.5,decay,2,False,"tensor([87.7972,  5.7634])","tensor([97.5379,  7.8418])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_94,100364571,50
55,0.9275,0.9473,35,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",0.000244140625,0.5,none,2,False,"tensor([58.5229,  5.1894])","tensor([58.7897,  5.9384])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_55,100364571,50
