id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,lr_scheduler,gradient_clip,fw_factor,rec_factor,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
35,0.96362,0.9581,48,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.6, 0.6]","[0.5, 1.0]",0.003,0,0.003,cosine,0,1.0,1.0,0,"tensor([22.9854, 16.6232])","tensor([22.9328, 16.5974])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_35,100364571,50
75,0.95684,0.9552,46,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.5, 1.0]","[0.6, 0.6]",0.001,0,0.003,none,0,1.0,1.0,0,"tensor([25.3842, 15.4843])","tensor([25.3242, 15.5138])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_75,100364571,50
80,0.96382,0.958,48,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.5, 1.0]","[0.6, 0.6]",0.003,0,0.001,cosine,0,1.0,1.0,0,"tensor([31.9829, 17.1525])","tensor([31.9442, 17.1413])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_80,100364571,50
65,0.93586,0.943,48,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.3, 0.3]","[0.5, 1.0]",0.001,0,0.003,cosine,0,1.0,1.0,0,"tensor([28.1376, 18.1124])","tensor([28.0904, 18.2914])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_65,100364571,50
71,0.95386,0.9538,48,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.3, 0.3]","[0.5, 1.0]",0.003,0,0.003,cosine,0,1.0,1.0,0,"tensor([27.2249, 17.2992])","tensor([27.2189, 17.4165])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_71,100364571,50
76,0.92364,0.9284,35,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.5, 1.0]","[0.6, 0.6]",0.001,0,0.003,decay,0,1.0,1.0,0,"tensor([26.9898, 14.5194])","tensor([26.9068, 14.4292])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_76,100364571,50
79,0.94124,0.9424,33,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.5, 1.0]","[0.6, 0.6]",0.003,0,0.001,decay,0,1.0,1.0,0,"tensor([30.6839, 14.0212])","tensor([30.5533, 13.8901])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_79,100364571,50
83,0.96674,0.9595,48,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.5, 1.0]","[0.6, 0.6]",0.003,0,0.003,cosine,0,1.0,1.0,0,"tensor([26.7217, 16.4840])","tensor([26.7154, 16.5321])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_83,100364571,50
62,0.93258,0.9392,47,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.3, 0.3]","[0.5, 1.0]",0.001,0,0.001,cosine,0,1.0,1.0,0,"tensor([34.2862, 17.6618])","tensor([34.2356, 17.5868])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_62,100364571,50
45,0.96546,0.9604,49,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.3, 0.3]","[0.6, 0.6]",0.003,0,0.003,none,0,1.0,1.0,0,"tensor([26.6618, 17.5253])","tensor([26.6858, 17.5511])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_45,100364571,50
33,0.9694,0.963,48,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.6, 0.6]","[0.5, 1.0]",0.003,0,0.003,none,0,1.0,1.0,0,"tensor([22.4265, 18.7407])","tensor([22.4021, 18.6458])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_33,100364571,50
10,0.94732,0.9483,48,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.6, 0.6]","[0.6, 0.6]",0.003,0,0.003,decay,0,1.0,1.0,0,"tensor([24.7447, 15.9881])","tensor([24.6490, 15.8707])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_10,100364571,50
58,0.9283,0.9361,21,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.3, 0.3]","[0.3, 0.3]",0.003,0,0.003,decay,0,1.0,1.0,0,"tensor([31.5619, 12.7107])","tensor([31.5583, 12.3431])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_58,100364571,50
54,0.95744,0.9544,48,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.3, 0.3]","[0.3, 0.3]",0.003,0,0.001,none,0,1.0,1.0,0,"tensor([33.4316, 16.0198])","tensor([33.4553, 16.3378])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_54,100364571,50
67,0.93264,0.9372,45,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.3, 0.3]","[0.5, 1.0]",0.003,0,0.001,decay,0,1.0,1.0,0,"tensor([34.5419, 14.4551])","tensor([34.5228, 14.3560])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_67,100364571,50
