id,train_acc,val_acc,test_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,test_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
76,0.99118,0.9767,0.9761,39,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,False,"tensor([23.3274,  5.0092])","tensor([23.1202,  4.9465])","tensor([23.1251,  4.9643])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_613427981_exp_id_76,613427981,50
66,0.98682,0.976,0.9727,41,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,0,False,"tensor([24.0521,  5.0043])","tensor([24.1305,  5.0086])","tensor([24.0929,  5.0217])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_431267089_exp_id_66,431267089,50
63,0.86746,0.8834,0.8767,47,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2,True,"tensor([68.7730,  5.0991])","tensor([68.3765,  5.0009])","tensor([69.1701,  5.1174])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_431267089_exp_id_63,431267089,50
69,0.8685,0.8854,0.8757,49,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2,True,"tensor([69.1951,  5.0980])","tensor([68.6965,  5.0745])","tensor([69.6618,  5.2145])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_431267089_exp_id_69,431267089,50
58,0.98706,0.9773,0.9748,44,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,False,"tensor([26.7490,  5.0098])","tensor([26.8762,  4.9546])","tensor([26.7699,  4.9698])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_642731685_exp_id_58,642731685,50
16,0.99168,0.977,0.9751,35,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,False,"tensor([22.1253,  5.0029])","tensor([22.1832,  5.0024])","tensor([22.1847,  5.0033])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_702546693_exp_id_16,702546693,50
30,0.98674,0.9764,0.9761,38,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,0,False,"tensor([24.0860,  5.0032])","tensor([24.1739,  5.0399])","tensor([24.0807,  5.0573])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_210342476_exp_id_30,210342476,50
89,0.99104,0.9763,0.9746,41,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,True,"tensor([22.3076,  5.0057])","tensor([22.1530,  4.9700])","tensor([22.0657,  5.0029])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_301420567_exp_id_89,301420567,50
12,0.96382,0.9597,0.957,44,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,0,False,"tensor([15.6631,  4.9958])","tensor([15.7108,  4.9650])","tensor([15.7363,  4.9717])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_702546693_exp_id_12,702546693,50
20,0.92546,0.9373,0.9285,47,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2,False,"tensor([29.8998,  4.9297])","tensor([29.7695,  4.9554])","tensor([30.2321,  4.9759])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_702546693_exp_id_20,702546693,50
